1617321600.0,5.59660000,6.35590000,5.36410000,6.25570000,91016938.14000000,1617407999999,530521838.12504600,1037063,44605586.31000000,260032407.62696300,0
1617408000.0,6.25260000,6.48670000,5.20770000,5.41070000,80619950.47000000,1617494399999,477840811.99020100,804628,39040787.63000000,231534952.18072000,0
1617494400.0,5.41070000,6.30000000,5.33000000,6.28000000,57685148.82000000,1617580799999,336505926.63163900,563238,28392430.71000000,165881256.54123000,0
1617580800.0,6.28000000,7.08170000,5.83030000,6.69590000,82205391.71000000,1617667199999,528346241.92141300,844888,40528388.63000000,260016392.90646600,0
1617667200.0,6.69830000,7.10000000,6.19730000,6.64360000,67368981.92000000,1617753599999,448276047.95604400,824943,33972837.27000000,226130399.81363500,0
1617753600.0,6.64360000,7.05490000,5.72210000,5.88240000,66141509.12000000,1617839999999,416879559.71046700,877827,33041590.75000000,208395157.25642900,0
1617840000.0,5.88120000,6.47360000,5.80410000,6.44200000,29919017.72000000,1617926399999,184894703.86744500,324839,15448676.26000000,95539900.72576700,0
1617926400.0,6.44030000,6.60110000,6.07000000,6.20720000,22024528.91000000,1618012799999,139374799.58588200,282193,11003918.12000000,69589893.46315000,0
1618012800.0,6.20820000,6.76200000,6.14890000,6.61370000,29718846.38000000,1618099199999,191778184.18768000,377802,14628433.03000000,94438340.30467100,0
1618099200.0,6.61370000,7.06840000,6.55260000,6.72660000,41297143.35000000,1618185599999,280690918.32765600,563849,20747522.64000000,141023527.03202900,0
1618185600.0,6.72660000,6.86500000,6.29110000,6.47750000,24654068.11000000,1618271999999,162708414.26202500,292040,12094554.79000000,79799466.22963300,0
1618272000.0,6.47590000,7.54900000,6.41940000,7.38160000,48379475.85000000,1618358399999,342914858.51138500,582937,24487120.60000000,173208737.47439100,0
1618358400.0,7.37970000,8.08410000,7.03820000,7.66520000,76637404.79000000,1618444799999,583571166.02562700,1266962,38432721.83000000,292791075.77254000,0
1618444800.0,7.66480000,7.92530000,7.28390000,7.88730000,34988131.53000000,1618531199999,266600945.69805200,400277,17855328.27000000,136084321.64106400,0
1618531200.0,7.88410000,8.74990000,7.07140000,8.49740000,84992024.62000000,1618617599999,674623051.84998800,1196471,43409762.77000000,344793400.34211900,0
1618617600.0,8.49640000,8.84650000,7.59560000,7.78590000,59682689.57000000,1618703999999,492131165.64693700,752516,29940151.84000000,246999840.64936500,0
1618704000.0,7.77860000,7.95400000,5.86550000,7.28540000,84548001.96000000,1618790399999,573633501.38690300,772047,42554277.50000000,288759867.56697800,0
1618790400.0,7.28200000,7.49870000,6.48310000,6.60050000,54389682.92000000,1618876799999,378866108.57828200,569584,27876217.19000000,194392105.80680900,0
1618876800.0,6.60140000,6.85430000,6.05600000,6.69440000,43365500.85000000,1618963199999,281560629.65197600,473479,21948887.98000000,142579516.17543300,0
1618963200.0,6.69330000,6.89690000,6.23000000,6.32260000,38961209.02000000,1619049599999,255817484.16687100,435006,19463273.73000000,127792076.76025100,0
